,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
94,0.6666666666666666,1.0,1.6666666666666667,4.0,12.4,31.0,2424.0,5582.0,195.48387096774192,361.0,20.666666666666668,31.0,31.0,31.0,2.0,3.0,2021-07,S02001586,3,2,2,1,21
95,0.0887096774193548,0.3548387096774194,1.0,4.0,2.75,4.0,1170.75,1860.0,425.7272727272728,593.0,2.75,11.0,23.75,31.0,1.0,4.0,2021-08,S02001586,3,3,2,1,21
96,0.2888888888888889,0.5333333333333333,2.0,4.0,4.333333333333333,8.0,704.1666666666666,1117.0,162.5,246.0,8.666666666666666,16.0,30.0,30.0,2.0,3.0,2021-09,S02001586,3,2,2,1,21
97,0.1290322580645161,0.2580645161290322,1.3333333333333333,3.0,3.0,4.0,477.7857142857143,1111.142857142857,159.26190476190473,308.0,4.0,8.0,31.0,31.0,2.0,3.0,2021-10,S02001586,3,2,2,2,21
98,0.075,0.3,0.75,3.0,3.0,4.0,300.0,400.0,100.0,100.0,2.25,9.0,23.0,30.0,1.0,4.0,2021-11,S02001586,3,3,3,3,21
99,0.1182795698924731,0.3548387096774194,1.3333333333333333,4.0,2.75,5.0,275.0,500.0,100.0,100.0,3.6666666666666665,11.0,22.0,31.0,1.0,3.0,2021-12,S02001586,3,3,3,3,21
100,0.010752688172043,0.032258064516129,0.3333333333333333,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.3333333333333333,1.0,31.0,31.0,1.0,3.0,2022-01,S02001586,3,3,3,3,21
101,0.0178571428571428,0.0714285714285714,0.25,1.0,2.0,2.0,200.0,200.0,100.0,100.0,0.5,2.0,22.0,28.0,1.0,4.0,2022-02,S02001586,3,3,2,1,21
102,0.032258064516129,0.1290322580645161,0.25,1.0,4.0,4.0,1132.0,1132.0,283.0,304.0,1.0,4.0,31.0,31.0,1.0,4.0,2022-03,S02001586,4,3,3,2,21
103,0.1272988505747126,0.2758620689655172,1.5,3.0,2.5,4.0,446.0,903.0,178.4,330.0,3.75,8.0,23.5,30.0,2.0,4.0,2022-04,S02001586,4,3,3,3,21
104,0.064516129032258,0.2580645161290322,1.25,5.0,1.6,2.0,160.0,200.0,100.0,100.0,2.0,8.0,24.0,31.0,1.0,4.0,2022-05,S02001586,4,3,3,3,21
105,0.2928571428571428,0.6,2.75,5.0,3.1818181818181817,14.0,364.0,910.0,114.4,275.0,8.75,18.0,29.5,30.0,3.0,4.0,2022-06,S02001586,4,3,2,2,21
106,0.1939393939393939,0.8333333333333334,1.0,6.0,5.818181818181818,25.0,446.7373737373737,1750.0,76.78298611111111,160.0,5.818181818181818,25.0,25.272727272727277,30.0,4.0,11.0,2021-06,S02001587,16,16,14,13,70
107,0.2514391224068643,0.7419354838709677,1.6363636363636365,7.0,4.722222222222222,11.0,302.4087301587302,680.0,64.03949579831934,144.0,7.727272727272727,23.0,30.272727272727277,31.0,6.0,11.0,2021-07,S02001587,17,16,13,12,70
108,0.3306451612903225,0.8064516129032258,3.1666666666666665,9.0,3.236842105263158,25.0,242.24671052631575,1719.0,74.84044715447155,220.0,10.25,25.0,26.916666666666668,31.0,9.0,12.0,2021-08,S02001587,16,11,7,6,70
