,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
82,0.0135802469135802,0.0666666666666666,0.2222222222222222,1.0,1.5,2.0,187.5,350.0,125.0,175.0,0.3333333333333333,2.0,24.11111111111111,30.0,2.0,9.0,2021-11,S02001861,11,10,8,6,111.0
83,0.0942652329749103,0.4838709677419355,1.3333333333333333,7.0,2.1666666666666665,9.0,100.33333333333331,495.0,46.30769230769231,100.0,2.888888888888889,15.0,29.0,31.0,4.0,9.0,2021-12,S02001861,12,10,9,8,111.0
84,0.2293906810035842,0.7741935483870968,2.0,9.0,3.555555555555556,23.0,121.20987654320987,690.0,34.09027777777777,100.0,7.111111111111111,24.0,29.666666666666668,31.0,5.0,9.0,2022-01,S02001861,12,9,7,6,111.0
85,0.2714285714285714,1.0,0.9,5.0,8.444444444444445,28.0,255.0,896.0,30.19736842105263,34.0,7.6,28.0,24.2,28.0,4.0,10.0,2022-02,S02001861,12,9,6,6,111.0
86,0.3,1.0,0.7,2.0,13.285714285714286,31.0,402.0,1004.0,30.258064516129032,100.0,9.3,31.0,29.7,31.0,4.0,10.0,2022-03,S02001861,12,10,7,5,111.0
87,0.1533333333333333,0.5666666666666667,2.0,5.0,2.2,8.0,75.95,304.0,34.52272727272727,50.0,4.4,17.0,29.0,30.0,7.0,10.0,2022-04,S02001861,13,8,6,6,111.0
88,0.3017369727047146,1.0,1.6,6.0,5.75,30.0,222.625,1200.0,38.71739130434783,60.0,9.2,31.0,30.5,31.0,6.0,10.0,2022-05,S02001861,12,9,8,6,111.0
89,0.0814814814814814,0.4,0.6666666666666666,3.0,3.6666666666666665,11.0,141.5,440.0,38.59090909090909,45.0,2.4444444444444446,12.0,27.77777777777778,30.0,3.0,9.0,2022-06,S02001861,12,10,9,6,111.0
90,0.1001277139208173,0.5666666666666667,1.3333333333333333,6.0,2.0,8.0,49.25,164.0,24.625,40.0,2.6666666666666665,17.0,27.88888888888889,30.0,3.0,9.0,2021-06,S02001862,21,20,19,17,83.0
91,0.3064516129032258,1.0,1.0,5.0,9.5,31.0,531.2222222222222,2561.0,55.91812865497076,91.0,9.5,31.0,29.0,31.0,4.0,8.0,2021-07,S02001862,21,16,15,15,83.0
92,0.5345622119815668,1.0,0.5714285714285714,2.0,22.75,31.0,1120.2011494252872,2464.1379310344823,49.2396109637489,91.0,16.571428571428573,31.0,31.0,31.0,4.0,7.0,2021-08,S02001862,20,16,15,13,83.0
93,0.3604269293924466,1.0,0.4285714285714285,1.0,25.0,30.0,965.9803921568628,1232.941176470588,38.6392156862745,60.0,10.714285714285714,30.0,29.857142857142858,30.0,3.0,7.0,2021-09,S02001862,19,15,12,12,83.0
94,0.1818830039074755,0.5806451612903226,1.7777777777777777,7.0,3.0625,11.0,909.7610294117646,2560.0,297.06482593037214,1280.0,5.444444444444445,18.0,26.444444444444443,31.0,5.0,9.0,2021-10,S02001862,33,26,23,22,83.0
95,0.1901386608283159,0.5517241379310345,3.0,10.0,1.7407407407407407,4.0,956.1111111111112,8000.0,549.2553191489362,2000.0,5.222222222222222,16.0,22.88888888888889,30.0,7.0,9.0,2021-11,S02001862,27,24,20,19,83.0
96,0.035015164047422,0.1538461538461538,0.4444444444444444,2.0,1.75,4.0,65.0,120.0,37.142857142857146,60.0,0.7777777777777778,4.0,25.77777777777778,31.0,3.0,9.0,2021-12,S02001862,27,24,21,21,83.0
97,0.0853698273053111,0.4516129032258064,1.1111111111111112,4.0,2.2,11.0,92.7,407.0,42.13636363636363,150.0,2.4444444444444446,14.0,28.77777777777778,31.0,5.0,9.0,2022-01,S02001862,26,24,20,19,83.0
98,0.0238095238095237,0.1428571428571428,0.3333333333333333,1.0,1.0,1.0,73.33333333333333,150.0,73.33333333333333,150.0,0.3333333333333333,1.0,25.666666666666668,28.0,3.0,9.0,2022-02,S02001862,21,20,18,18,83.0
99,0.0581157194060419,0.2580645161290322,1.0,6.0,1.6666666666666667,5.0,127.55555555555556,150.0,76.53333333333333,150.0,1.6666666666666667,8.0,29.11111111111111,31.0,3.0,9.0,2022-03,S02001862,19,18,16,16,83.0
100,0.0711366538952745,0.2068965517241379,0.8888888888888888,3.0,2.25,4.0,127.0,160.0,56.44444444444444,150.0,2.0,6.0,27.88888888888889,30.0,4.0,9.0,2022-04,S02001862,19,18,15,15,83.0
101,0.0829493087557603,0.5161290322580645,0.8571428571428571,4.0,3.0,8.0,126.46666666666664,232.8,42.15555555555555,150.0,2.571428571428572,16.0,27.428571428571427,31.0,2.0,7.0,2022-05,S02001862,10,9,7,6,83.0
